type,contributions_id,contributions_author_id,contributions_section_title,contributions_title,contributions_bodyText,contributions_createdAt,contributions_updatedAt,contributions_url,contributions_published,contributions_trashed,contributions_trashedStatus,contributions_trashedAt,contributions_trashedReason,contributions_votesCount,contributions_votesCountOk,contributions_votesCountMitige,contributions_votesCountNok,contributions_argumentsCount,contributions_argumentsCountFor,contributions_argumentsCountAgainst,contributions_sourcesCount,contributions_versionsCount,contributions_arguments_related_id,contributions_arguments_related_kind,contributions_arguments_id,contributions_arguments_author_id,contributions_arguments_type,contributions_arguments_body,contributions_arguments_createdAt,contributions_arguments_updatedAt,contributions_arguments_url,contributions_arguments_published,contributions_arguments_trashed,contributions_arguments_trashedStatus,contributions_arguments_trashedAt,contributions_arguments_trashedReason,contributions_arguments_votesCount,contributions_votes_id,contributions_votes_author_id,contributions_votes_value,contributions_votes_createdAt,contributions_reportings_related_id,contributions_reportings_related_kind,contributions_reportings_id,contributions_reportings_author_id,contributions_reportings_type,contributions_reportings_body,contributions_reportings_createdAt,contributions_sources_id,contributions_sources_related_id,contributions_sources_related_kind,contributions_sources_author_id,contributions_sources_trashed,contributions_sources_trashedStatus,contributions_sources_trashedAt,contributions_sources_trashedReason,contributions_sources_body,contributions_sources_createdAt,contributions_sources_updatedAt,contributions_sources_published,contributions_sources_votesCount,contribution_versions_id,contribution_versions_title,contribution_versions_bodyText,contribution_versions_createdAt,contribution_versions_updatedAt
opinion,7407edc5-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,Vieillissement,"Développer des permanences, des astreintes de nuit pour les personnes âgées",--,"2019-03-15 13:32:53",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/developper-des-permanences-des-astreintes-de-nuit-pour-les-personnes-agees,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,7407edc5-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:32:53",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/developper-des-permanences-des-astreintes-de-nuit-pour-les-personnes-agees,Yes,No,,,,0,7407edc5-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:32:53",,,7407edc5-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:32:53",7407edc5-471e-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:32:53",,Yes,0,7407edc5-471e-11e9-b7f5-0242ac110005,"Développer des permanences, des astreintes de nuit pour les personnes âgées",--,"2019-03-15 13:32:53",
opinion,56fcec91-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,Vieillissement,"Ouvrir des structures adaptées UPHA, UPHV",--,"2019-03-15 13:32:04",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/ouvrir-des-structures-adaptees-upha-uphv,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,56fcec91-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:32:04",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/ouvrir-des-structures-adaptees-upha-uphv,Yes,No,,,,0,56fcec91-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:32:04",,,56fcec91-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:32:04",56fcec91-471e-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:32:04",,Yes,0,56fcec91-471e-11e9-b7f5-0242ac110005,"Ouvrir des structures adaptées UPHA, UPHV",--,"2019-03-15 13:32:04",
opinion,402ada2a-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,Vieillissement,"Quelle action l'association peut-elle mettre en oeuvre pour au-delà d'alerter, faire réagir les pouvoirs publics?",--,"2019-03-15 13:31:26",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/quelle-action-lassociation-peut-elle-mettre-en-oeuvre-pour-au-dela-dalerter-faire-reagir-les-pouvoirs-publics,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,402ada2a-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:31:26",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/quelle-action-lassociation-peut-elle-mettre-en-oeuvre-pour-au-dela-dalerter-faire-reagir-les-pouvoirs-publics,Yes,No,,,,0,402ada2a-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:31:26",,,402ada2a-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:31:26",402ada2a-471e-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:31:26",,Yes,0,402ada2a-471e-11e9-b7f5-0242ac110005,"Quelle action l'association peut-elle mettre en oeuvre pour au-delà d'alerter, faire réagir les pouvoirs publics?",--,"2019-03-15 13:31:26",
opinion,116d4179-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,Vieillissement,"Aucune structure n'est en mesure d'accueillir dans un délai raisonnable une personne en situation de handicap vieillissante, que faire?",--,"2019-03-15 13:30:07",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/aucune-structure-nest-en-mesure-daccueillir-dans-un-delai-raisonnable-une-personne-en-situation-de-handicap-vieillissante-que-faire,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,116d4179-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:30:07",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vieillissement/aucune-structure-nest-en-mesure-daccueillir-dans-un-delai-raisonnable-une-personne-en-situation-de-handicap-vieillissante-que-faire,Yes,No,,,,0,116d4179-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:30:07",,,116d4179-471e-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:30:07",116d4179-471e-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:30:07",,Yes,0,116d4179-471e-11e9-b7f5-0242ac110005,"Aucune structure n'est en mesure d'accueillir dans un délai raisonnable une personne en situation de handicap vieillissante, que faire?",--,"2019-03-15 13:30:07",
opinion,ed5591aa-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Accès aux soins","Bilan sur l'utilisation réelle du passeport santé: sera-t-il encore pertinent avec un dossier de santé national unique?",--,"2019-03-15 13:29:07",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/bilan-sur-lutilisation-reelle-du-passeport-sante-sera-t-il-encore-pertinent-avec-un-dossier-de-sante-national-unique,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,ed5591aa-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:29:07",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/bilan-sur-lutilisation-reelle-du-passeport-sante-sera-t-il-encore-pertinent-avec-un-dossier-de-sante-national-unique,Yes,No,,,,0,ed5591aa-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:29:07",,,ed5591aa-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:29:07",ed5591aa-471d-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:29:07",,Yes,0,ed5591aa-471d-11e9-b7f5-0242ac110005,"Bilan sur l'utilisation réelle du passeport santé: sera-t-il encore pertinent avec un dossier de santé national unique?",--,"2019-03-15 13:29:07",
opinion,c737dedf-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Accès aux soins","Action associative pour développer certains soins infirmiers qui ne sont plus assurés par l'offre de soin actuelle (accompagnements douche, traitement médicamenteux ponctuel, etc)",--,"2019-03-15 13:28:03",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/action-associative-pour-developper-certains-soins-infirmiers-qui-ne-sont-plus-assures-par-loffre-de-soin-actuelle-accompagnements-douche-traitement-medicamenteux-ponctuel-etc,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,c737dedf-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:28:03",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/action-associative-pour-developper-certains-soins-infirmiers-qui-ne-sont-plus-assures-par-loffre-de-soin-actuelle-accompagnements-douche-traitement-medicamenteux-ponctuel-etc,Yes,No,,,,0,c737dedf-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:28:03",,,c737dedf-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:28:03",c737dedf-471d-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:28:03",,Yes,0,c737dedf-471d-11e9-b7f5-0242ac110005,"Action associative pour développer certains soins infirmiers qui ne sont plus assurés par l'offre de soin actuelle (accompagnements douche, traitement médicamenteux ponctuel, etc)",--,"2019-03-15 13:28:03",
opinion,99cf6e12-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Accès aux soins","Développer la sensibilisation des acteurs de soin pour élargir le réseau",--,"2019-03-15 13:26:47",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/developper-la-sensibilisation-des-acteurs-de-soin-pour-elargir-le-reseau,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,99cf6e12-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:26:47",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/developper-la-sensibilisation-des-acteurs-de-soin-pour-elargir-le-reseau,Yes,No,,,,0,99cf6e12-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:26:47",,,99cf6e12-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:26:47",99cf6e12-471d-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:26:47",,Yes,0,99cf6e12-471d-11e9-b7f5-0242ac110005,"Développer la sensibilisation des acteurs de soin pour élargir le réseau",--,"2019-03-15 13:26:47",
opinion,7f269db8-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Accès aux soins","Recenser les professionnels de la santé sensibilisés aux personnes en situation de handicap",--,"2019-03-15 13:26:02",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/recenser-les-professionnels-de-la-sante-sensibilises-aux-personnes-en-situation-de-handicap,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,7f269db8-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:26:02",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/acces-aux-soins/recenser-les-professionnels-de-la-sante-sensibilises-aux-personnes-en-situation-de-handicap,Yes,No,,,,0,7f269db8-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:26:02",,,7f269db8-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:26:02",7f269db8-471d-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:26:02",,Yes,0,7f269db8-471d-11e9-b7f5-0242ac110005,"Recenser les professionnels de la santé sensibilisés aux personnes en situation de handicap",--,"2019-03-15 13:26:02",
opinion,619618b1-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Vie affective et sexuelle","Créer des espaces de réflexions collaboratives sous la forme de temps d'échanges des pratiques",--,"2019-03-15 13:25:12",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-affective-et-sexuelle/creer-des-espaces-de-reflexions-collaboratives-sous-la-forme-de-temps-dechanges-des-pratiques,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,619618b1-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:25:12",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-affective-et-sexuelle/creer-des-espaces-de-reflexions-collaboratives-sous-la-forme-de-temps-dechanges-des-pratiques,Yes,No,,,,0,619618b1-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:25:12",,,619618b1-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:25:12",619618b1-471d-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:25:12",,Yes,0,619618b1-471d-11e9-b7f5-0242ac110005,"Créer des espaces de réflexions collaboratives sous la forme de temps d'échanges des pratiques",--,"2019-03-15 13:25:12",
opinion,40edd176-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Vie affective et sexuelle","Créer des espaces pour la prise en compte de la vie affective, sexuelle et parentale, avec des intervenants extérieurs, en individuel ou en groupe mais pas forcément avec les usagers d'une même structure",--,"2019-03-15 13:24:18",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-affective-et-sexuelle/creer-des-espaces-pour-la-prise-en-compte-de-la-vie-affective-sexuelle-et-parentale-avec-des-intervenants-exterieurs-en-individuel-ou-en-groupe-mais-pas-forcement-avec-les-usagers-dune-meme-structure,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,40edd176-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:24:18",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-affective-et-sexuelle/creer-des-espaces-pour-la-prise-en-compte-de-la-vie-affective-sexuelle-et-parentale-avec-des-intervenants-exterieurs-en-individuel-ou-en-groupe-mais-pas-forcement-avec-les-usagers-dune-meme-structure,Yes,No,,,,0,40edd176-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:24:18",,,40edd176-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:24:18",40edd176-471d-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:24:18",,Yes,0,40edd176-471d-11e9-b7f5-0242ac110005,"Créer des espaces pour la prise en compte de la vie affective, sexuelle et parentale, avec des intervenants extérieurs, en individuel ou en groupe mais pas forcément avec les usagers d'une même structure",--,"2019-03-15 13:24:18",
opinion,09c9e367-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Vie sociale : loisirs, culture, vacances, sport...","Partage d'idées de sorties ou d'activités créatrices",--,"2019-03-15 13:22:45",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/partage-didees-de-sorties-ou-dactivites-creatrices,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,09c9e367-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:22:45",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/partage-didees-de-sorties-ou-dactivites-creatrices,Yes,No,,,,0,09c9e367-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:22:45",,,09c9e367-471d-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:22:45",09c9e367-471d-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:22:45",,Yes,0,09c9e367-471d-11e9-b7f5-0242ac110005,"Partage d'idées de sorties ou d'activités créatrices",--,"2019-03-15 13:22:45",
opinion,f09010ba-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Vie sociale : loisirs, culture, vacances, sport...","Développement d'actions culturelles, développement de la charte culture et solidarité, conventionnement avec divers lieux (théâtre, musée), construire des partenariats pour élargir l'offre de loisirs",--,"2019-03-15 13:22:03",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/developpement-dactions-culturelles-developpement-de-la-charte-culture-et-solidarite-conventionnement-avec-divers-lieux-theatre-musee-construire-des-partenariats-pour-elargir-loffre-de-loisirs,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,f09010ba-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:22:03",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/developpement-dactions-culturelles-developpement-de-la-charte-culture-et-solidarite-conventionnement-avec-divers-lieux-theatre-musee-construire-des-partenariats-pour-elargir-loffre-de-loisirs,Yes,No,,,,0,f09010ba-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:22:03",,,f09010ba-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:22:03",f09010ba-471c-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:22:03",,Yes,0,f09010ba-471c-11e9-b7f5-0242ac110005,"Développement d'actions culturelles, développement de la charte culture et solidarité, conventionnement avec divers lieux (théâtre, musée), construire des partenariats pour élargir l'offre de loisirs",--,"2019-03-15 13:22:03",
opinion,bf1a31c5-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Vie sociale : loisirs, culture, vacances, sport...","savoir où aller chercher les infos",--,"2019-03-15 13:20:40",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/savoir-ou-aller-chercher-les-infos,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,bf1a31c5-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:20:40",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/savoir-ou-aller-chercher-les-infos,Yes,No,,,,0,bf1a31c5-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:20:40",,,bf1a31c5-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:20:40",bf1a31c5-471c-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:20:40",,Yes,0,bf1a31c5-471c-11e9-b7f5-0242ac110005,"savoir où aller chercher les infos",--,"2019-03-15 13:20:40",
opinion,ac599e2c-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Vie sociale : loisirs, culture, vacances, sport...","Plus d'infos sur e qui se vit au sein de l'asso (journée des familes, enquête, permanence, comités)",--,"2019-03-15 13:20:08",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/plus-dinfos-sur-e-qui-se-vit-au-sein-de-lasso-journee-des-familes-enquete-permanence-comites,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,ac599e2c-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:20:08",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/plus-dinfos-sur-e-qui-se-vit-au-sein-de-lasso-journee-des-familes-enquete-permanence-comites,Yes,No,,,,0,ac599e2c-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:20:08",,,ac599e2c-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:20:08",ac599e2c-471c-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:20:08",,Yes,0,ac599e2c-471c-11e9-b7f5-0242ac110005,"Plus d'infos sur e qui se vit au sein de l'asso (journée des familes, enquête, permanence, comités)",--,"2019-03-15 13:20:08",
opinion,84d35db7-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,"Vie sociale : loisirs, culture, vacances, sport...","Recenser les aides possibles",--,"2019-03-15 13:19:02",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/recenser-les-aides-possibles,Yes,No,,,,0,0,0,0,0,0,0,0,0,,,84d35db7-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:19:02",,https://capco.dev/consultations/thematiques-a-aborder/consultation/consultation-2/opinions/vie-sociale-loisirs-culture-vacances-sport/recenser-les-aides-possibles,Yes,No,,,,0,84d35db7-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,"2019-03-15 13:19:02",,,84d35db7-471c-11e9-b7f5-0242ac110005,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,,,"2019-03-15 13:19:02",84d35db7-471c-11e9-b7f5-0242ac110005,,,VXNlcjoyM2Y3YmE2Zi00NzE3LTExZTktYjdmNS0wMjQyYWMxMTAwMDU=,No,,,,,"2019-03-15 13:19:02",,Yes,0,84d35db7-471c-11e9-b7f5-0242ac110005,"Recenser les aides possibles",--,"2019-03-15 13:19:02",
