export_contribution_type,export_contribution_id,export_contribution_author_id,export_contribution_author_type_name,export_contribution_consultation_title,export_contribution_section_title,export_contribution_title,export_contribution_body_text,export_contributions_created_at,export_contributions_updated_at,export_contribution_url,export_contribution_published,export_contribution_trashed,export_contribution_trashed_status,export_contribution_trashed_at,export_contribution_trashed_reason,export_contribution_votes_count,export_contribution_votes_count_ok,export_contribution_votes_count_mitige,export_contribution_votes_count_nok,export_contribution_arguments_count,export_contribution_arguments_count_for,export_contribution_arguments_count_against,export_contribution_sources_count,export_contribution_versions_count,export_contribution_context_element_title,export_contribution_context_element_body_text,export_contribution_votes_id,export_contribution_votes_related_id,export_contribution_votes_author_id,export_contribution_votes_value,export_contribution_votes_created_at,export_contribution_arguments_related_id,export_contribution_arguments_related_kind,export_contribution_arguments_id,export_contribution_arguments_author_id,export_contribution_arguments_type,export_contribution_arguments_body,export_contribution_arguments_created_at,export_contribution_arguments_updated_at,export_contribution_arguments_url,export_contribution_arguments_published,export_contribution_arguments_trashed,export_contribution_arguments_trashed_status,export_contribution_arguments_trashed_at,export_contribution_arguments_trashed_reason,export_contribution_arguments_votes_count,export_contribution_reportings_related_id,export_contribution_reportings_related_kind,export_contribution_reportings_id,export_contribution_reportings_author_id,export_contribution_reportings_type,export_contribution_reportings_body,export_contribution_reportings_created_at,export_contribution_sources_id,export_contribution_sources_related_id,export_contribution_sources_related_kind,export_contribution_sources_author_id,export_contribution_sources_trashed,export_contribution_sources_trashed_status,export_contribution_sources_trashed_at,export_contribution_sources_trashed_reason,export_contribution_sources_body,export_contribution_sources_created_at,export_contribution_sources_updated_at,export_contribution_sources_published,export_contribution_sources_votes_count,export_contribution_versions_id,export_contribution_versions_author_id,export_contribution_versions_title,export_contribution_versions_explanation,export_contribution_versions_body_text,export_contribution_versions_created_at,export_contribution_versions_updated_at,export_contribution_versions_votes_count,export_contribution_versions_votes_count_ok,export_contribution_versions_votes_count_mitige,export_contribution_versions_votes_count_nok
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version30,userAdmin,"Modification 30","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-18 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version31,userAdmin,"Modification 31","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-19 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version32,userAdmin,"Modification 32","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-20 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version33,userAdmin,"Modification 33","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-21 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version34,userAdmin,"Modification 34","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-22 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version35,userAdmin,"Modification 35","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-23 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version36,userAdmin,"Modification 36","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-24 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version37,userAdmin,"Modification 37","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-25 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version38,userAdmin,"Modification 38","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-26 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version39,userAdmin,"Modification 39","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-27 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version40,userAdmin,"Modification 40","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-28 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version41,userAdmin,"Modification 41","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-29 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version42,userAdmin,"Modification 42","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-30 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version43,userAdmin,"Modification 43","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-03-31 00:00:00",,0,0,0,0
export_contribution_type_opinion_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,version44,userAdmin,"Modification 44","<p>Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.</p>","Magni voluptates harum modi tempore quis numquam. Est atque nulla rerum et aut aut fugit.","2018-04-01 00:00:00",,0,0,0,0
export_contribution_type_opinion_source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,source44,opinion101,opinion,adminCapco,,,,,"Je voulais mettre ce qui avait dans le titre dans le body mais j'ai bégayé.","2016-03-01 00:00:00","2016-03-01 00:00:00",Oui,1,,,,,,,,,,,
